,Adventist movement (Sunday observing),African traditional religions Ethnic,Ahl-i Hadith,Anglican,Armenian Apostolic Church,Baptist,Brotherhood of the Cross and Star,Buddhist,Byzantine Rite,Catholic,Chinese traditional religion,Church of Sweden,Confucianists,Cypriot Orthodox Church,Druze,Dutch Reformed Church,Eastern Orthodox,Ethiopian Orthodox Tewahedo Church,Ethnic religions excluding some in separate,Evangelical,Evangelical Church of the Augsburg Confession in,Evangelical Lutheran Church of Brazil,Evangelicalism,Free Church,Greek Byzantine Catholic Church,Hindu,Hoahaoism,Iglesia ni Cristo (Church of Christ),Islam,Jainism,Jehovah's Witnesses,Judaism,Maronite Church,Methodist,Mormons,Netherlands Reformed Churches,Orthodox,Orthodox Church of Greece,Orthodox Church of Ukraine,Other Christian,Other syncretists,Pentecostal and Charismatic,Presbyterianism,Protestant,Protestant Churches without free churches,Reformed Church in Romania,Roman Catholic; Latin Church;,Russian Orthodox Church,Serbian Orthodox Church,Seventh-day Adventist Church,Shia,Sikhism,Slovak Greek Catholic Church,Spiritism,Sunni,Taoism (Han Chinese),The African Church,United Evangelical Church in Nigeria,Vietnam Ancestral worshipping / Tradition,Vodou,Yiguandao,Zion Christian Church
Chinese traditional religion,0.0961562392141506,0.024609533414353405,0.44464924356225605,0.1163811645400927,0.07885310207887322,0.15189962502692594,0.19608911023027842,0.09867094621557297,0.15721584251194293,0.04745214943885837,0.0,0.11101681285259431,0.019124303106949,0.13007877819705327,0.1759459763961916,0.07434836197852053,0.07459423209068937,0.22178192543045824,0.1546857638565253,0.07426633041540709,0.16849636625967898,0.22570900265509808,0.11221760020632095,0.11657515761244278,0.2142060650704078,0.08688562347234224,0.11917875328367417,0.17674847621232492,0.15606285505456677,0.1401564585047023,0.10225825874648937,0.0875399022977983,0.18500374087463617,0.06232574544497133,0.09348712441835898,0.06355188623680257,0.04270133249240596,0.13949016669073133,0.11369555801274894,0.14718086557548218,0.24469501039739938,0.12853550392532231,0.07794901720192474,0.08194105862623004,0.1415126213135628,0.010674586552122507,0.13696156490871145,0.12526769578574762,0.11977797651157325,0.11924409636306812,0.09873925712734916,0.124311399793343,0.1473704337254935,0.07907341844763126,0.11202457098214998,0.06188415892904331,0.08418679293932317,0.4993765147197064,0.1089522566443723,0.06899241117260506,0.04794358156025629,0.2775639101898396
Church of Sweden,0.09193214972877475,0.06595790539418137,0.3977315468106315,0.04678485792958895,0.04209595140673207,0.10351818138831205,0.2050150518391712,0.06569060952124578,0.15061112676537994,0.04474286455296388,0.11101681285259431,0.0,0.07825928992241321,0.09750590445510654,0.14918315712661512,0.05474119741664336,0.029044257696762887,0.22466538936346897,0.13758570198259445,0.03168211185497256,0.13886514069401093,0.23995324250051522,0.0680209745280887,0.058988479643101624,0.22178017193392358,0.046549903156738376,0.07494873909493889,0.14694503675650308,0.11487312419504209,0.058816896432483085,0.02447614946053419,0.04646985901221256,0.1763152145224481,0.04138047283069229,0.058235227560785204,0.05873480137093742,0.07316542453856406,0.1131118373397999,0.0809750346926888,0.08968899770009177,0.18213186881458446,0.11266398607387743,0.030112377822147127,0.027328967923216173,0.0801228495806645,0.0965693426791216,0.04523853331631124,0.11120438070722358,0.08866478681932743,0.051676430920733735,0.029292431011128536,0.043764288857048146,0.11994573894971773,0.04280074853242041,0.10515925313596565,0.07597516375074842,0.015379627568766664,0.5099589105445583,0.021102261267567382,0.1319203375892807,0.045882892816973254,0.20163296501055472
Confucianists,0.06672713676884699,0.00806691059928786,0.41224145087622205,0.08582763729991691,0.045829057010565465,0.12355000921304425,0.17345521504816908,0.0689341343177507,0.12345912435858919,0.028419181301697145,0.019124303106949,0.07825928992241321,0.0,0.09057705848406233,0.13717328157375386,0.044811869039481436,0.046336914300704704,0.19525893804922986,0.12481025310128234,0.05033732486407962,0.1331907747300185,0.20391997607883305,0.10368570320203492,0.09377106156508284,0.19185158188080262,0.059846726231492106,0.11229399944767529,0.15517167861158526,0.13418453266526603,0.10971362766644481,0.06955159891682905,0.05394177236220826,0.15274097666250683,0.03739046650165029,0.06708212274101007,0.03918501939704316,0.0217487917943507,0.10512945341247694,0.07301191862676382,0.11545652022301692,0.2130175462099345,0.10910875879317478,0.05248788046469599,0.056158341112149936,0.09881930361694348,0.01750376523851692,0.10084970747323589,0.08766908969040721,0.08148478379331464,0.08804680834149001,0.07058482093417272,0.0860758997537278,0.1131202065127855,0.049192242226814065,0.08995640448148075,0.04218744902211638,0.05516758750405798,0.40751017548966834,0.07903289154636547,0.06339698246041325,0.02908344339718029,0.24262612277495743
Cypriot Orthodox Church,0.02864664219373951,0.07840579305490514,0.297214248943004,0.07360907974732703,0.05308396565391756,0.06211446105021797,0.12997828379590903,0.03035371743539967,0.024611067448049435,0.07046171641520907,0.13007877819705327,0.09750590445510654,0.09057705848406233,0.0,0.03005153415178644,0.044198074008843374,0.07173136303834848,0.08331565952220715,0.032687175966001944,0.05970678217697814,0.02155237010128049,0.09803420946987458,0.18515481158234845,0.08724116132206815,0.07874250079328944,0.07804962035125747,0.1919017505422299,0.10101897751478818,0.08506661654338502,0.10759256833591956,0.06706877645506841,0.061328493825364844,0.044206958886937174,0.09539490886830304,0.054151179597007465,0.04197984837027056,0.059265571985990424,0.018930697668383276,0.00923833600986133,0.04487966574652396,0.16821118613170466,0.09635672402455929,0.1013577600283911,0.06938905638766918,0.01097456836828309,0.12026512667423206,0.06346749280721883,0.0075665754231247,0.0034304751174124106,0.0550815873747055,0.13019918085275564,0.05727000589675725,0.010898930586704048,0.0536630364997155,0.0669103603961519,0.051088602044864435,0.0792510215836797,0.3350394623915246,0.104423206933965,0.15800662201154703,0.09250760602065146,0.19957706778200532
Druze,0.03920059945334095,0.1284031779991971,0.22791143537724481,0.09697440137823775,0.09316627746008835,0.048656198796338694,0.07901330121710036,0.0461888572669839,0.014597499734199536,0.11218860209874551,0.1759459763961916,0.14918315712661512,0.13717328157375386,0.03005153415178644,0.0,0.08496315967835161,0.11338487213023815,0.05378880520990423,0.019010952401368124,0.08939124844042917,0.013663713701984605,0.06594461446403511,0.2605136632011787,0.09674775497025301,0.03985786306213302,0.10768102494384113,0.265412718486142,0.07617702460152943,0.0719388206504859,0.12863875321951118,0.10426593053234619,0.10132215080525543,0.013201056351558587,0.15891711711128764,0.06741208833250231,0.07058873935818151,0.1090473629512934,0.017056098845228695,0.04526396277000763,0.037034232516262235,0.14772570745675714,0.07892117414510076,0.1649153343764135,0.10087500835719197,0.044483539836367374,0.17279646770529902,0.0740918642593188,0.02919511465006604,0.036097101343670474,0.06889282604082754,0.19100824405448455,0.08911465658004109,0.020457522564805444,0.09355475411991282,0.06422289792574017,0.07096131703384431,0.122754481812972,0.38723125419029597,0.1626216840196436,0.22969241912570496,0.14720060551024042,0.17171230644560742
Dutch Reformed Church,0.04900481226411026,0.0387625942616889,0.38815789180410043,0.0627685415976558,0.04111755248287828,0.09192267792633464,0.16451704952815616,0.039457092043695824,0.08255728724239116,0.0404886504182639,0.07434836197852053,0.05474119741664336,0.044811869039481436,0.044198074008843374,0.08496315967835161,0.0,0.04945766060234157,0.16821162661847525,0.08571511228327428,0.044722179440771004,0.0808601933281764,0.17890816881972288,0.11622302204170325,0.07688268607148578,0.15638523117805025,0.06366774129124622,0.13210575716697212,0.1378450726885553,0.11492949872417174,0.10111273802029332,0.05000282424138295,0.04128610796297932,0.10651623871687822,0.042417887006385775,0.057678061476726716,0.00895898153905799,0.038824666810343106,0.05638957531783199,0.03239148348380563,0.07847321067838843,0.2037642054866811,0.11597188649150963,0.04466867183778686,0.04646277898096671,0.03410597360431984,0.06911490489089946,0.07450963988211498,0.05162604623373235,0.04024400012024757,0.06812484530892743,0.07775614787176331,0.0653671514705512,0.05967196607449857,0.042493818071788536,0.08867571391571519,0.04340341210420678,0.05157496794024569,0.394898888083836,0.06879457475886676,0.11726903648221848,0.05301163110216967,0.22614979147519357
Eastern Orthodox,0.05651569587224698,0.03775982620613636,0.32223155899663763,0.028435590850148556,0.010949396358624254,0.06433192507672741,0.16137736465013822,0.03356168873457688,0.10491453628264472,0.013785893944843355,0.07459423209068937,0.029044257696762887,0.046336914300704704,0.07173136303834848,0.11338487213023815,0.04945766060234157,0.0,0.16930745239899986,0.09431881697827893,0.012700623308930308,0.1086849430585985,0.18539214674199622,0.11168248583586984,0.03202346711295167,0.17102403410704306,0.010143544249120067,0.11236309122009912,0.08923804521114909,0.06204860033755747,0.02985571728374986,0.013905154348129441,0.03044178488372118,0.13280246418947073,0.047086569597612316,0.02399223326331186,0.04470821895217841,0.037043801280975494,0.07694633128187363,0.062154793713983594,0.05544085708258766,0.13035235077311216,0.07105704946674335,0.0462925854110679,0.007444461611041082,0.0790459932783949,0.06593258778974193,0.02898040583730556,0.07279585934805914,0.06598369978718242,0.026288119514362173,0.04897666833469426,0.02659069013209368,0.10028345355851452,0.030097245144854654,0.04957739358642677,0.032227368548005404,0.007594100036741223,0.5034782458588911,0.03314419019174002,0.09955899837171692,0.035237538538817094,0.15205539259511897
Ethiopian Orthodox Tewahedo Church,0.06349645537406277,0.18005725928353614,0.2279463498693502,0.1507763541955781,0.1495542963155866,0.07006901148477072,0.05387096109278833,0.09031057227788858,0.04308262512647771,0.16377026885697482,0.22178192543045824,0.22466538936346897,0.19525893804922986,0.08331565952220715,0.05378880520990423,0.16821162661847525,0.16930745239899986,0.0,0.0377246031719787,0.13593481535686291,0.04426158779548042,0.022629453963988147,0.34021907611078334,0.14313307811706208,0.014365132971861948,0.15031143352441412,0.3301038013321738,0.08223502225030194,0.08915287956758335,0.16694002511617503,0.1592820878954017,0.18104372927012052,0.04044827555688338,0.22601608306868037,0.10212881757347285,0.14126174334076735,0.1445413664518371,0.0635106488596736,0.11119598592349507,0.07308738990137884,0.15475494692868633,0.08098138629985963,0.2459994503223812,0.15220175507371503,0.11091642171602831,0.221661234000103,0.11747085306097284,0.06657648464081894,0.0868305719755213,0.10460903854017417,0.2601584127476382,0.13068038240699323,0.054445384805704176,0.14074078667516726,0.07963946440027095,0.10870062148567218,0.18721726665245503,0.33326561874521854,0.23786475257171422,0.2968594496847838,0.20117989696667726,0.1648067927848259
Ethnic religions excluding some in separate,0.025767728557934792,0.1130941802673336,0.21944571750002184,0.08036749418187333,0.07428417643921671,0.02819032337617936,0.06726766622638017,0.03160728460073996,0.01332939232395259,0.08996976692337678,0.1546857638565253,0.13758570198259445,0.12481025310128234,0.032687175966001944,0.019010952401368124,0.08571511228327428,0.09431881697827893,0.0377246031719787,0.0,0.06753369805846636,0.01372304136946908,0.04789694273035809,0.25771338004766947,0.07385947675379331,0.0266226471930763,0.08705768716640613,0.25627549217114454,0.04827281360083154,0.046891609825840654,0.10707237326815448,0.089639032953934,0.09600055097484166,0.017318829406815305,0.14915896734455034,0.04533805147647765,0.06715319050808338,0.09351210208250377,0.013077316374659689,0.052562006798812615,0.023961493211167143,0.1210573211900281,0.050438898029214634,0.1559081596274833,0.08043705119936366,0.05033859559094041,0.15599784534801142,0.061401009004587684,0.027505576521378573,0.03685868280185926,0.049246950505634324,0.1825859844903306,0.07169347489117274,0.028469150299860715,0.08025776871372949,0.03543789830062002,0.04902258406867654,0.11010857754387557,0.4407473449026175,0.15369279641663652,0.21778139608278785,0.13234982330352832,0.15501318079876716
Evangelical,0.03651967976660857,0.04013313194376493,0.3111522178028337,0.03074378796488486,0.020427547982989916,0.047074339448381526,0.12415544633445309,0.020062597376651368,0.07994539150081942,0.019161619708401183,0.07426633041540709,0.03168211185497256,0.05033732486407962,0.05970678217697814,0.08939124844042917,0.044722179440771004,0.012700623308930308,0.13593481535686291,0.06753369805846636,0.0,0.07971461875070467,0.14641896913559052,0.11864926885806959,0.026464931544744795,0.13141112573547922,0.017720619206464165,0.12101679394977197,0.07705319839333685,0.051282876828189515,0.037135780498516666,0.01792719639513485,0.03507309755242637,0.1033372930265703,0.05487350132727015,0.01378647413007737,0.0325439411598183,0.03902315955123126,0.05631413157067311,0.05781265563062141,0.038599121123386794,0.12926150080192342,0.0455007400751623,0.05706152358504064,0.005761120591086135,0.06778853937336457,0.07033105568382388,0.021989843688239977,0.06008144223198629,0.05377970781303341,0.014240219975106029,0.05915528808146417,0.022031657453500456,0.07807860167619113,0.018615948826380138,0.03485060346185197,0.019602409061573286,0.014320850505993916,0.49995541753844475,0.04307112125464072,0.11663752331267355,0.03206845856078229,0.15858499068296605
Evangelical Church of the Augsburg Confession in,0.033048120683665236,0.11856853516621937,0.2344349194321718,0.08867587497185843,0.08612192288609319,0.04337755158010268,0.07681343010382626,0.0411056747772766,0.009345411416101956,0.10494871988683462,0.16849636625967898,0.13886514069401093,0.1331907747300185,0.02155237010128049,0.013663713701984605,0.0808601933281764,0.1086849430585985,0.04426158779548042,0.01372304136946908,0.07971461875070467,0.0,0.05310874953505521,0.24972486310083936,0.08954125683981898,0.03183838761395732,0.10556293534241777,0.2586464297528253,0.07426348903012571,0.06748312499841595,0.12544156845273036,0.09755007521762345,0.10145702299662475,0.012006791704706622,0.14874900727400847,0.06349924043677052,0.06474537968068132,0.10047047051282672,0.014438216356936798,0.04078278373852942,0.034875529218542395,0.13913913236809236,0.07172741087449412,0.15728047135589296,0.09183236865153943,0.03621466638706416,0.16527767652632613,0.06983248918013116,0.02002684081216346,0.024609588333013493,0.061726537230931515,0.18905834097063615,0.08333650175697227,0.006666170435628966,0.08655705827911826,0.060472368210845846,0.0674302657654408,0.11792294499005239,0.3317443980903114,0.15808675852164616,0.21691976978428434,0.13611138928933855,0.1700114845621884
Evangelical Lutheran Church of Brazil,0.07769851249422126,0.19095196264633302,0.19297598264432386,0.16778088223570248,0.1634118704145506,0.0777065307012525,0.05665723921006841,0.09922892530166283,0.05051837799916855,0.17371196232459188,0.22570900265509808,0.23995324250051522,0.20391997607883305,0.09803420946987458,0.06594461446403511,0.17890816881972288,0.18539214674199622,0.022629453963988147,0.04789694273035809,0.14641896913559052,0.05310874953505521,0.0,0.35924343508739753,0.15018591639236328,0.015097355847078324,0.1659584864746611,0.3543272699492585,0.08442086467916673,0.09197408592719776,0.18575743359239902,0.17249778651650896,0.187196163363857,0.0416692170763741,0.24556353216995028,0.1125162145525452,0.14942267222570468,0.16702650953322495,0.070483213388499,0.12543631987039264,0.08187741651379134,0.1659786383413905,0.08275705895580314,0.26104096995781995,0.16394260646910597,0.127485000339635,0.2324632797323025,0.12970939685075397,0.07999924490902222,0.0990056040173497,0.11574120391614799,0.2841736711866971,0.15061380312914788,0.06406568785927856,0.15895342872376553,0.08046308785111139,0.11372384935349109,0.2015346129477466,0.33104181746861033,0.2536021887595219,0.30153440990060176,0.21337061239608998,0.18928250003050642
