,Adventist movement (Sunday observing),African traditional religions Ethnic,Ahl-i Hadith,Anglican,Armenian Apostolic Church,Baptist,Brotherhood of the Cross and Star,Buddhist,Byzantine Rite,Catholic,Chinese traditional religion,Church of Sweden,Confucianists,Cypriot Orthodox Church,Druze,Dutch Reformed Church,Eastern Orthodox,Ethiopian Orthodox Tewahedo Church,Ethnic religions excluding some in separate,Evangelical,Evangelical Church of the Augsburg Confession in,Evangelical Lutheran Church of Brazil,Evangelicalism,Free Church,Greek Byzantine Catholic Church,Hindu,Hoahaoism,Iglesia ni Cristo (Church of Christ),Islam,Jainism,Jehovah's Witnesses,Judaism,Maronite Church,Methodist,Mormons,Netherlands Reformed Churches,Orthodox,Orthodox Church of Greece,Orthodox Church of Ukraine,Other Christian,Other syncretists,Pentecostal and Charismatic,Presbyterianism,Protestant,Protestant Churches without free churches,Reformed Church in Romania,Roman Catholic; Latin Church;,Russian Orthodox Church,Serbian Orthodox Church,Seventh-day Adventist Church,Shia,Sikhism,Slovak Greek Catholic Church,Spiritism,Sunni,Taoism (Han Chinese),The African Church,United Evangelical Church in Nigeria,Vietnam Ancestral worshipping / Tradition,Vodou,Yiguandao,Zion Christian Church
Chinese traditional religion,0.043003010495120425,0.029423460181166247,0.20467343898681842,0.11463332382364602,0.08783648960547273,0.07435049458422088,0.1944895906530384,0.051670656428590735,0.06244263867588799,0.045492126833694434,0.0,0.14774519655314783,0.04155530992093946,0.07450295471800102,0.0668218480840457,0.04590024596067569,0.09070308504102935,0.12273227895153065,0.05916825464562303,0.06662807420855957,0.06490394605253981,0.07882437253867909,0.12196494539593707,0.09530225799647465,0.06962099243601451,0.11133829212541106,0.11273693545380564,0.08932368268897577,0.09747031700270015,0.18030206699720883,0.06505857599621488,0.0843545491713648,0.0889108115335938,0.04885553483028558,0.053388013242528606,0.031742963780263755,0.040368758222698094,0.07055802791419155,0.05252208675178261,0.0654028214329575,0.22261077934187148,0.12604355909382028,0.07835952682859643,0.08169500541134968,0.0952685268154985,0.036823096203831604,0.10380589674703525,0.06167182084748355,0.07021007112454318,0.08352400821890736,0.11818219257239557,0.08410814161136387,0.0541910285684599,0.04674899103698098,0.05954726803983111,0.03187577475189118,0.06450300441023492,0.3497486119319653,0.15156347552115418,0.029127436043434308,0.030511790829739493,0.19701992197944299
Church of Sweden,0.18606687064808314,0.1342655279981558,0.09606371584746978,0.05161359920486086,0.09289347329809113,0.07045871833422132,0.07284243853646691,0.09755718804234562,0.16883822005611915,0.07650269098991601,0.14774519655314783,0.0,0.10044078207157821,0.22568650819641656,0.17066235499354349,0.17500037784560962,0.058963623650883125,0.2811536871387195,0.17119322480762664,0.05662220924491835,0.20122804453393658,0.21742205971675502,0.034374866638823026,0.03078565827840453,0.20548131897014427,0.07904972142227125,0.0731616115954085,0.07919265667242495,0.07240209433822435,0.048304413574090745,0.06618337193617846,0.05918848304920171,0.205130702149393,0.06685132288200474,0.07792036123123355,0.1626722155950922,0.1685029737172708,0.1965102099232486,0.17545435147266766,0.11071679367858248,0.059550048734705346,0.052893839318616326,0.052320865160616806,0.039832844134365004,0.22616436153054215,0.18268908178252036,0.04015715881803046,0.18846825270638473,0.20052421393570985,0.05674610741882912,0.06337150092907941,0.09132715833847126,0.17646445514788575,0.12711445223434595,0.11913588232894656,0.12919203110223598,0.05498258278397839,0.5007271340942523,0.051838324107427655,0.13982003936531084,0.09794472470531007,0.05034535522930208
Confucianists,0.051770026079658034,0.03792775308668306,0.13738107320065487,0.06954672545319183,0.029746218643334005,0.028615178059656687,0.10869461652261163,0.02503601078330404,0.06508004054050598,0.013803068399034932,0.04155530992093946,0.10044078207157821,0.0,0.08877682562509766,0.07048333668241091,0.06828685000693306,0.033449785605564865,0.12533617541428926,0.05804516761457744,0.028103782041069985,0.0760819080886243,0.09077821608763026,0.10261409419894796,0.05712072305105557,0.08290386298496515,0.052168476711286535,0.07979116998273371,0.03027083079011876,0.04100146677728051,0.10906153357594811,0.020477438708972593,0.0433160421670749,0.09666865251345386,0.036903644259714714,0.02327819951555534,0.05536749680036051,0.038703300078820384,0.07352652515645614,0.058912601908795915,0.03450159391642217,0.1436265661259168,0.0602013924775658,0.050295994742076106,0.03433415795186092,0.11413637255199804,0.04993498622452903,0.05017552836837361,0.0671143387865112,0.07926211215616037,0.035886294153433806,0.08184667471632041,0.03962591505531557,0.06823148446557536,0.04644427145762937,0.026837287398331588,0.02805126345158253,0.03488954637524154,0.3977679174118278,0.09580284403321951,0.045767723849207215,0.03023276838698724,0.12215440031635771
Cypriot Orthodox Church,0.021380658075131644,0.07806891992665731,0.27150341362046465,0.18457293394363064,0.09699582221435597,0.09276829308453015,0.24588718468997645,0.05861947817004747,0.053151979198365784,0.09351475220833833,0.07450295471800102,0.22568650819641656,0.08877682562509766,0.0,0.07563429484844275,0.03448357656196431,0.13310487970306192,0.03092092975489867,0.03543446557910952,0.10668504357858134,0.015781208420332465,0.02023783778729772,0.19545343496739978,0.15975375322445157,0.016216385742546226,0.15852027060929733,0.16103187049470152,0.12005213316333807,0.13196166794531228,0.2403529840716134,0.0983913034698661,0.14015775316710719,0.07063019445636587,0.10202249902444976,0.08058350000688885,0.038296671006012445,0.03008644976879647,0.017961651678975805,0.031158714181697935,0.0587413000806953,0.2859714539365803,0.18408744838903335,0.14270453689829574,0.13937347926394425,0.031171483801192407,0.07800682217492971,0.14708252758546125,0.021825208612238335,0.01825226181363682,0.12338468793803985,0.18770926884622055,0.0875193705480835,0.026321443866302696,0.04733980233972523,0.07081217012978187,0.04989768328034076,0.1281670410881384,0.30782190445911845,0.21088722870245902,0.09327215763947921,0.08106111259279558,0.2637951083211747
Druze,0.05318097476157621,0.04817888299858715,0.22074556962750025,0.13581884832936922,0.09724931102036734,0.08339213768674252,0.20802957135218056,0.0536347483099676,0.04035295664875465,0.07180521241808832,0.0668218480840457,0.17066235499354349,0.07048333668241091,0.07563429484844275,0.0,0.06777390394871327,0.11270727033948803,0.11019785368026708,0.05528884181896085,0.08597770210815822,0.05624001738630967,0.06644333470070973,0.15035540316507437,0.1277048998474087,0.06209146083977585,0.13696762820881833,0.13876079410707992,0.09464813472349524,0.10952301904616638,0.21084948608193035,0.08161480147253497,0.08865623413056253,0.014146136745548675,0.08657048482336896,0.07333005382954601,0.06461819767148096,0.04861434042170191,0.06035623180468729,0.035339475185029265,0.07063177912918717,0.24052167309637598,0.15174860937651402,0.1097527184788473,0.1115302912700994,0.08583040377461117,0.09301095359194031,0.11346722060794626,0.044843586636064275,0.05472558294391623,0.08587715791225224,0.13435635835647952,0.09372281191504234,0.04655953501690983,0.06726624666056803,0.06411078847415362,0.05179109643194525,0.0930773585061141,0.3245248183800537,0.18695566665939797,0.060917182030209543,0.07268622559782655,0.22067906114990282
Dutch Reformed Church,0.02989467785755003,0.047931205681505454,0.25532882078319424,0.1472061699790969,0.09289035165906866,0.08419101785937545,0.22883892979723786,0.04883433323077114,0.052039210732302006,0.06840059798426541,0.04590024596067569,0.17500037784560962,0.06828685000693306,0.03448357656196431,0.06777390394871327,0.0,0.12008876070350818,0.07642261381004267,0.03535636481684127,0.084457550611779,0.028655642891459897,0.04603793961454808,0.15641277634091527,0.12287241765155962,0.02836040127344503,0.14292656240831303,0.14626660711206554,0.10798610068047727,0.11976610139139172,0.2197865779208227,0.08112059055612056,0.10399121509462571,0.0706775200262217,0.06891578025806215,0.0655166367475063,0.006691802075526963,0.029596800082209596,0.02645292729024065,0.036049245485266154,0.04500080445779031,0.26231772980636575,0.16354649067343496,0.10741629090588822,0.11163446124953792,0.02762168541504195,0.06394097239570294,0.12339179915536413,0.03108910892242826,0.0362544591210375,0.10550922646225336,0.16719034360981566,0.08652981029516116,0.02512238753008066,0.03555331298085783,0.0674413815403025,0.03143448844770725,0.10371161221431136,0.3076301895732749,0.19888536711155175,0.06647378698904254,0.05811083071088843,0.2386122049366934
Eastern Orthodox,0.09725956468731506,0.08243824236925505,0.09409186233504249,0.03437124478295384,0.019301325422072607,0.014825057896768152,0.052100089409397914,0.04065141360238335,0.10580833951244971,0.027455664089595985,0.09070308504102935,0.058963623650883125,0.033449785605564865,0.13310487970306192,0.11270727033948803,0.12008876070350818,0.0,0.16772071952840506,0.10405694892984324,0.017238143003832182,0.12475319769892762,0.12915980366524726,0.06646319654738728,0.028436644949079208,0.1309564361169113,0.022830025187395478,0.05021742913146414,0.021214411854002337,0.019454734766619332,0.053419323698218675,0.01461168417637748,0.03720166560790942,0.1441522983742416,0.035383377771568546,0.023785900655256313,0.10503282363967296,0.0853647797018267,0.12083094381781771,0.10405084258680268,0.048597487088544694,0.077897841131118,0.023543717134023045,0.029672492607044326,0.013964910343677526,0.16610020332464598,0.10616590013102571,0.013873479402344065,0.11336841263594752,0.12120674384876254,0.018985629804278766,0.057505020933787655,0.025391144775629138,0.12143453704207305,0.0632935281737141,0.04198938904112579,0.0651580428325251,0.022874689911098364,0.48967701279289017,0.04721646410568765,0.08732058608571816,0.044796024499548774,0.06480917187547525
Ethiopian Orthodox Tewahedo Church,0.043328647405690104,0.11846711626151302,0.30169503321444,0.23528850384962854,0.11943743615833675,0.12540429899405248,0.2760898203218266,0.094702783243228,0.09217176496666336,0.1390675442449906,0.12273227895153065,0.2811536871387195,0.12533617541428926,0.03092092975489867,0.11019785368026708,0.07642261381004267,0.16772071952840506,0.0,0.0706488934515803,0.14297438792232597,0.05026136170042142,0.03302989766403211,0.24505077689522733,0.20391446433128244,0.05203392733041182,0.18621837503136524,0.19169159249444234,0.15221791470747914,0.1593451522074959,0.2734941343657511,0.12723792000561687,0.19052773332399955,0.10039130215279338,0.14918476974252692,0.11596241665437729,0.08061842675833054,0.05072542664344772,0.05131624898169628,0.07228974021822476,0.08696973941734772,0.32191585885804025,0.21853387967869578,0.19267956806864742,0.17794694275192618,0.06944518020225811,0.10707827582783802,0.1873779059927515,0.05723883338804606,0.04685695753606367,0.16108785611174262,0.2223122503514033,0.10631663395459381,0.0580067499945637,0.0775452250467651,0.08781544119259022,0.09156957651551412,0.16806508590244335,0.31620443555453,0.24192637081420773,0.1287124557680969,0.12727529178508715,0.30288210823801726
Ethnic religions excluding some in separate,0.031651869749424424,0.05574229654775924,0.2352974805965011,0.14168008896938653,0.07810951493288397,0.06261964903004556,0.20401452671344972,0.027045532170512386,0.03019266045872343,0.06343179080860165,0.05916825464562303,0.17119322480762664,0.05804516761457744,0.03543446557910952,0.05528884181896085,0.03535636481684127,0.10405694892984324,0.0706488934515803,0.0,0.07631362025831943,0.01772194105475226,0.031180837978619647,0.15844117628811882,0.1242703869009686,0.01860022722003054,0.13197899439447164,0.13611166147157103,0.08082092626738716,0.10692199410602721,0.20407153210477996,0.0719590022995725,0.0974228486065673,0.06414825548418086,0.07691475219923165,0.05845462631591997,0.038500773931571884,0.029813690657657155,0.021912569453652844,0.020683879424384672,0.04345509620144632,0.24136837569809566,0.14702027160755396,0.10855194978116336,0.10509058333377619,0.03794049977386822,0.09069009254664143,0.10545527577398048,0.01930496139868573,0.02018239890636527,0.08623622522153533,0.15268274854705832,0.07562892099589999,0.023832633822719895,0.044279223700694814,0.06144041740537028,0.02032657314904974,0.09478804822260925,0.40712101850432775,0.1822960032165569,0.07360712756473668,0.05755058881648679,0.21856725720058154
Evangelical,0.0711967296270867,0.05350625154922176,0.11043040918175229,0.045443766203012145,0.02713665447602853,0.012743205896749087,0.0807065091057881,0.02538892011987176,0.08014408100939316,0.016751213287350627,0.06662807420855957,0.05662220924491835,0.028103782041069985,0.10668504357858134,0.08597770210815822,0.084457550611779,0.017238143003832182,0.14297438792232597,0.07631362025831943,0.0,0.09742065896297618,0.1005764176876364,0.05396261950306079,0.027322659404767465,0.09940193970805945,0.040007023296446544,0.04132687018358437,0.02507991929094914,0.024469672339813748,0.07555981530415337,0.008074815119666475,0.02890931020896269,0.11112892315983824,0.016884116319607713,0.010314537987223546,0.07283053530531847,0.06211602685023096,0.09130473338539014,0.07926398949161094,0.0317796053667566,0.10316772334432689,0.0396601108741651,0.024666570954299916,0.012161435943619752,0.12854567793771765,0.08476049752174017,0.017823818731860168,0.08657031685056463,0.09471798321980604,0.012730415594745838,0.05231844741566145,0.022645914489891415,0.08702475152357121,0.03434388454572914,0.030283037259282424,0.04030661873447545,0.015860041363278482,0.41350778977795444,0.05731042007338943,0.06109967568882995,0.026214701319613416,0.0889820270369111
Evangelical Church of the Augsburg Confession in,0.023518298962975612,0.058163383440163884,0.2599703540375506,0.16684417966878462,0.09211203677365641,0.08381935076201698,0.23376618306950114,0.04459161316048344,0.031637443349258935,0.08182540146932099,0.06490394605253981,0.20122804453393658,0.0760819080886243,0.015781208420332465,0.05624001738630967,0.028655642891459897,0.12475319769892762,0.05026136170042142,0.01772194105475226,0.09742065896297618,0.0,0.02449726151705459,0.17775442693000743,0.14706409978144638,0.009798954557150583,0.15389743522813545,0.15440419321229903,0.1059945119140764,0.12570466518576162,0.23445452138967277,0.0913742426769512,0.11739638068954847,0.05816775750825386,0.09250941914658438,0.07426087076504784,0.03499833770006314,0.025545967278085037,0.013338051692394458,0.017572784490833403,0.053608806289464135,0.2722633037762434,0.17448061472126028,0.1299099553847057,0.12944317905518757,0.0235116808150384,0.08422806666970804,0.13234174659098435,0.010127360538045279,0.010107162203035897,0.1098362489606186,0.1729172485711714,0.08781700693193376,0.00945235902603523,0.04762012966370676,0.06990435893004854,0.03674546940581186,0.11417774894392213,0.30367117818503997,0.20716525695495255,0.07259339945344215,0.07131952323973476,0.24993799028246455
Evangelical Lutheran Church of Brazil,0.021965825366593635,0.07541573735473467,0.2564175572157313,0.18240308230617058,0.09889511573242364,0.0866239008527935,0.2375932878938193,0.05606554406051821,0.04789194655781775,0.09570435198842202,0.07882437253867909,0.21742205971675502,0.09077821608763026,0.02023783778729772,0.06644333470070973,0.04603793961454808,0.12915980366524726,0.03302989766403211,0.031180837978619647,0.1005764176876364,0.02449726151705459,0.0,0.18749845041555233,0.15750078132724896,0.021210953500567137,0.15424445375118023,0.15560217326555206,0.11379799370155083,0.1248410842093709,0.23353368984476575,0.09318569751403283,0.1323403987115343,0.06650374440980583,0.1036671110377251,0.08046355569872052,0.04853980657856142,0.03287047249685279,0.027434024853801118,0.030920837098930024,0.057068030611760114,0.2742951452417586,0.17978209254813773,0.14147307515595725,0.13719383527388065,0.04059809144639159,0.09359555841797274,0.13823826628342106,0.024602178887777763,0.018274849035837332,0.1119849776712235,0.1770708150183098,0.0835985621073394,0.028340752137777484,0.04152845171262406,0.06903323512645143,0.04848102127913188,0.12700923133847747,0.30577889312818407,0.20441853960253287,0.08810002826853189,0.0816189975889078,0.25415467389916446
