,Adventist movement (Sunday observing),African traditional religions Ethnic,Ahl-i Hadith,Anglican,Armenian Apostolic Church,Baptist,Brotherhood of the Cross and Star,Buddhist,Byzantine Rite,Catholic,Chinese traditional religion,Church of Sweden,Confucianists,Cypriot Orthodox Church,Druze,Dutch Reformed Church,Eastern Orthodox,Ethiopian Orthodox Tewahedo Church,Ethnic religions excluding some in separate,Evangelical,Evangelical Church of the Augsburg Confession in,Evangelical Lutheran Church of Brazil,Evangelicalism,Free Church,Greek Byzantine Catholic Church,Hindu,Hoahaoism,Iglesia ni Cristo (Church of Christ),Islam,Jainism,Jehovah's Witnesses,Judaism,Maronite Church,Methodist,Mormons,Netherlands Reformed Churches,Orthodox,Orthodox Church of Greece,Orthodox Church of Ukraine,Other Christian,Other syncretists,Pentecostal and Charismatic,Presbyterianism,Protestant,Protestant Churches without free churches,Reformed Church in Romania,Roman Catholic; Latin Church;,Russian Orthodox Church,Serbian Orthodox Church,Seventh-day Adventist Church,Shia,Sikhism,Slovak Greek Catholic Church,Spiritism,Sunni,Taoism (Han Chinese),The African Church,United Evangelical Church in Nigeria,Vietnam Ancestral worshipping / Tradition,Vodou,Yiguandao,Zion Christian Church
Evangelical Church of the Augsburg Confession in,0.037689101844403584,0.1718221523047165,0.28659053194113454,0.17166120557417683,0.09215358391369992,0.0850982959796082,0.23526303265245074,0.052096700733095226,0.02313762474028276,0.09864572761000223,0.03217386829888011,0.2038378109800798,0.1338231235017228,0.008919515382545077,0.0164762190020606,0.05628601771375263,0.1140183578721324,0.07725491184725801,0.014185914096818799,0.09905063622749737,0.0,0.04150617153309238,0.250710479536119,0.17570043214856437,0.021363547345903764,0.13125402648687523,0.29548394662245947,0.10836195958729804,0.1019090838417448,0.2563957555288661,0.11230531760543967,0.1512252902826973,0.022250746888428014,0.1174568094683997,0.0877690605978026,0.044192569113373915,0.10659227041501151,0.014940235373217195,0.014537216830170625,0.04427797843949773,0.28659053194113454,0.16331863875407343,0.17125101864765888,0.12823064230086043,0.028074033886585373,0.27941978053681854,0.1346002633864489,0.016568389597036954,0.006954695790123976,0.12461678563189203,0.2759218078524221,0.07883498882244049,0.011368916525220764,0.07253645763563964,0.10592715585083952,0.014582981068505313,0.12639460664064572,0.336635728869142,0.2996295588131967,0.19847483694259396,0.03376419153136673,0.28659053194113454
Evangelical Lutheran Church of Brazil,0.034659039492440376,0.1917385742216865,0.2984934516496757,0.18050993475759503,0.10186083926567029,0.09764383750885737,0.24329618541512285,0.07307568264687309,0.047016155421497126,0.11060842564770278,0.06978526401874012,0.19515945528304668,0.15106962807065075,0.02886945103354793,0.03109747061685002,0.08442682848198696,0.1253480724782148,0.06189560825601883,0.054536406520637924,0.10996714051921175,0.04150617153309238,0.0,0.2529837402328817,0.1812182390690249,0.03639620469792251,0.1417969304433078,0.29324636558179384,0.1138980855370454,0.10914738691928545,0.2608699581035059,0.12188829084806735,0.15459482062215185,0.04566082332956334,0.1304863131702235,0.10394470068397878,0.07099005979877061,0.11276102640142736,0.03650827958865622,0.04357713590749685,0.05797778916933163,0.2984934516496757,0.17130967066580097,0.17804509131793692,0.12555170832326265,0.04819406340964213,0.30019067356490964,0.14334342582084178,0.04193685462140525,0.037103175171241586,0.13723558448497603,0.2871139615212405,0.08277806830151489,0.039943422002037425,0.0684475144030154,0.0980654652361687,0.05020754932024595,0.13237444748707325,0.33254403977338426,0.29570423495584935,0.21112100841058856,0.05841134257866837,0.2984934516496757
Evangelicalism,0.22382041126204752,0.19955120557276337,0.11004224862557331,0.05863579429178293,0.07369572442243005,0.09118577741479648,0.10418268788194202,0.13203383663613816,0.18608530773480814,0.10650750974406041,0.2791643243669531,0.045073752174889646,0.13460599132935622,0.2272077354462608,0.20827193933727406,0.18596373153014625,0.05733204129741889,0.30229725469803115,0.28237756746500314,0.06701121957563934,0.250710479536119,0.2529837402328817,0.0,0.03424223208982551,0.25240412513461635,0.048859085535158796,0.09134363321326903,0.07980960898197116,0.07924610751052331,0.029122784236269118,0.07778118122667645,0.057881676160396967,0.2589589735405807,0.072712156745087,0.07719399429237744,0.19134517075173027,0.17438056194614682,0.19900976827243663,0.2055779328083713,0.13161004191474518,0.11004224862557331,0.050762042665143746,0.052890531354940706,0.04853241248095005,0.2633752319478329,0.2555164240304278,0.04535741916804429,0.20753721690696234,0.255816246589245,0.052580466892030546,0.0991466261184412,0.09071760804708322,0.24228836897350928,0.16494408616446887,0.13229088235166195,0.25498973622458115,0.07607467267645422,0.6676923186943142,0.021295890157159127,0.2450701192722277,0.16029422163451945,0.11004224862557331
Free Church,0.15764911832825382,0.1743936204013531,0.11005429928764215,0.015498903210824642,0.028211896912757457,0.039337986286349436,0.07690970618640593,0.07406293871396562,0.11412438705276794,0.060759301751854046,0.1861871063644713,0.05282762273531124,0.10395933844965792,0.1556654692694226,0.13479088795306224,0.12456811354702824,0.016956367665635307,0.22170142207596588,0.19379901285314696,0.027789916370251477,0.17570043214856437,0.1812182390690249,0.03424223208982551,0.0,0.18126486840186018,0.008715656434648649,0.12240542396703102,0.039894909322386686,0.03373017961488683,0.04405063572086831,0.0410215627036792,0.01624508017606941,0.18781390328136557,0.01636737906183263,0.030549802950128224,0.12846814304444668,0.1399985674307956,0.12939923237202958,0.1299872952218508,0.06956322172741086,0.11005429928764215,0.01770383661397376,0.011487546691825978,0.013526191542467168,0.18122172653851423,0.24617914777088265,0.018508207327760706,0.1324147489325082,0.17474287120989665,0.026724381158288374,0.09189264132120549,0.03882296145923661,0.17032092410693314,0.10628551751090577,0.07360744293888222,0.17023610061435593,0.04935318385380325,0.5123491409202713,0.074159474265391,0.20997160846604027,0.09685232110497828,0.11005429928764215
Greek Byzantine Catholic Church,0.024263229984649026,0.16607519775629057,0.289586935961363,0.17935926076987938,0.09235826597126094,0.08565531851664994,0.23522787630832787,0.06068398917581491,0.02858179472708215,0.10657351049211039,0.05528309409888361,0.20577313387236,0.13850047155710685,0.014701420373941091,0.01933538960534109,0.06806359516806994,0.1244401518204602,0.029147270241373927,0.03995720127527884,0.10729863395969845,0.021363547345903764,0.03639620469792251,0.25240412513461635,0.18126486840186018,0.0,0.1378899346866037,0.29910950972712913,0.10571778722767917,0.09730077661055714,0.2562363799276166,0.0977308116809511,0.1520924910259888,0.006210506872767804,0.12466601061244897,0.0923866047669134,0.05760978130063093,0.08761690344690747,0.023180393078732736,0.02999197895457169,0.047761237414816006,0.289586935961363,0.1617170823482308,0.17583065538161394,0.13214530981263292,0.03481638213506801,0.2837481465226914,0.13931473075230502,0.03248707211666035,0.02893773996460351,0.12968870215987308,0.27799187540651155,0.08326096268565154,0.018252138734295986,0.08218025815491056,0.08015054886526639,0.039175450757304116,0.11585651940370502,0.3330869790982182,0.3044691634758165,0.18942158178332333,0.044384693554696326,0.289586935961363
Hindu,0.11477190450892912,0.15600389354935953,0.1111916558679548,0.013637535873636933,0.012232706931185167,0.016737283560413475,0.0737839201441193,0.04693197235889226,0.07875053986776147,0.04797653011830764,0.14145548344005673,0.05427635271386886,0.09066928509480345,0.11210264988175482,0.09265206979847224,0.09577870152866463,0.0057931100377466675,0.1755554143098582,0.14927800073243552,0.01858990841777899,0.13125402648687523,0.1417969304433078,0.048859085535158796,0.008715656434648649,0.1378899346866037,0.0,0.13781504012152554,0.017359236758149224,0.014327683733978852,0.05183985474127136,0.025777910636667827,0.010044299315349217,0.14041078725414557,0.011193397836714419,0.017653507199349095,0.09983956024037322,0.11466152439835181,0.09191679257659273,0.09298355058195158,0.04290085476430239,0.1111916558679548,0.009763775075328798,0.010847091892754521,0.005220719303014472,0.14385437922883013,0.2343962504229722,0.00975022940235659,0.09474449101167555,0.13286408679982578,0.01559265536975817,0.09303203920576848,0.019688542515781837,0.1326701983988508,0.08758527862612188,0.05348332853202478,0.12765910170313013,0.03349068361003913,0.5064326789213847,0.09121913558499677,0.20217136032387387,0.06496835923712835,0.1111916558679548
Hoahaoism,0.2607839673953614,0.11694938488945521,0.3213124505984423,0.18120782480021191,0.15130850579651042,0.1898549340557438,0.2878950480321412,0.1748014350978109,0.26739184340861516,0.11417698114980152,0.3316964210874486,0.20164683980005926,0.09182922593656691,0.2777598775807866,0.26746411669285974,0.1910822428602379,0.14578724764109444,0.34775308789513854,0.32986478014764525,0.09520862952440422,0.29548394662245947,0.29324636558179384,0.09134363321326903,0.12240542396703102,0.29910950972712913,0.13781504012152554,0.0,0.14745423160301088,0.178189516668433,0.19517302235511713,0.1274811662569575,0.1811424014543774,0.3103283192527965,0.16025535261803825,0.1291790596597021,0.19269807566908756,0.13394707213862356,0.25095966203648373,0.2632755368434758,0.19825367592236362,0.3213124505984423,0.17049648788013752,0.17775132767012183,0.11692469536748092,0.31225422278742077,0.11216256295582629,0.14031832959108362,0.259555203948948,0.30111941595580055,0.10404021421480286,0.298449766348108,0.1668165349342071,0.2879882489429212,0.14891350169555373,0.17292878784406854,0.3009088460169536,0.09534998990505687,0.5277798286755991,0.04207309802455125,0.17574831844006744,0.21646970401479895,0.3213124505984423
Iglesia ni Cristo (Church of Christ),0.0706664198870963,0.11863692805331762,0.1638325058424829,0.039671430095560366,0.009059509190057118,0.015044859774906898,0.11959074399474474,0.030906794669807645,0.07026221415553541,0.03607340306165081,0.13058878884601674,0.0942233510705743,0.06132483021200813,0.09011352642118058,0.07286317957540815,0.06766389990560928,0.02075993705926601,0.13256042578487573,0.1294191545326239,0.020244601777863,0.10836195958729804,0.1138980855370454,0.07980960898197116,0.039894909322386686,0.10571778722767917,0.017359236758149224,0.14745423160301088,0.0,0.01666660551625986,0.0889703509502942,0.012970794381099417,0.03230242309335338,0.10592890777973137,0.029056811644926645,0.011831653049283583,0.0700948808404111,0.06591346338116803,0.07521865980661545,0.0864719627054541,0.030696825733944954,0.1638325058424829,0.029227250880019928,0.038506439766677066,0.015236101528386689,0.1252436569374822,0.1967908105003248,0.026668913383622178,0.08842947776047883,0.11370273837335561,0.015202951231380116,0.1413232455319337,0.024668717464751064,0.11487559383539202,0.06992562222678167,0.031347656474229595,0.1145876990272046,0.017090839031147744,0.5011469563389652,0.11094783208251735,0.1686599811737429,0.0640452254303432,0.1638325058424829
Islam,0.08025776458908636,0.165234002802185,0.12182346764851808,0.030619118309401238,0.010865592637834204,0.004463567745413604,0.0780025701883998,0.04268652933009923,0.05507757658994352,0.06436641286969964,0.12547733822362672,0.05947812926107154,0.10747776404564825,0.08181737171809748,0.06834817667467957,0.09545227212017852,0.013402388060740613,0.12506353178277763,0.1273919026669161,0.03186641187724019,0.1019090838417448,0.10914738691928545,0.07924610751052331,0.03373017961488683,0.09730077661055714,0.014327683733978852,0.178189516668433,0.01666660551625986,0.0,0.069173042346539,0.01796125822806965,0.017006623877280146,0.09912245372066215,0.024500602833685214,0.02099983231014788,0.09514678022292367,0.10867466514143216,0.06805053878623195,0.07331424906253516,0.030482021932112243,0.12182346764851808,0.014692479640163037,0.024919183911297303,0.016726068667153968,0.11835420372802145,0.2612768823919952,0.013877834615023779,0.07651020057230581,0.10896911751332243,0.022476660638574574,0.10227569691890089,0.01646395036338,0.10632017265494753,0.0944760159961447,0.04281895809137962,0.10811962481023944,0.034851379014962595,0.5024097199563425,0.13259946484494736,0.21029872688401877,0.048603921399718926,0.12182346764851808
Jainism,0.231929600852309,0.2965514150924479,0.04864832712613354,0.036280534746703196,0.07826597802222095,0.077090288964623,0.045971647664211385,0.1494684336411812,0.1789307551162952,0.1577432885581824,0.2793652325094348,0.022677081326238538,0.20752913127204584,0.22928273769671473,0.20760502533759598,0.2224719306131865,0.057825798134357724,0.3032821178274343,0.2844474183692893,0.10081369080486051,0.2563957555288661,0.2608699581035059,0.029122784236269118,0.04405063572086831,0.2562363799276166,0.05183985474127136,0.19517302235511713,0.0889703509502942,0.069173042346539,0.0,0.09996172943820936,0.03836118208034432,0.2620871398911802,0.0798616455648714,0.09765507066024404,0.2291163209035244,0.23904126053613117,0.20026514401687423,0.20524892396885833,0.13342343675958393,0.04864832712613354,0.03205858664158052,0.031707251218619496,0.0636304542922833,0.26688405591860814,0.379975847582084,0.041822009118224646,0.20775927361972238,0.25844284749056134,0.07343457228980298,0.037418568657150375,0.0867316353119481,0.24548580778171616,0.21750316937048897,0.15608359222180412,0.25919157082113387,0.11872254741906252,0.6748719430210146,0.08760114002423429,0.34650023783495326,0.16535971137228778,0.04864832712613354
Jehovah's Witnesses,0.07631373101744242,0.10530251978435916,0.18629481324739305,0.056100723402077446,0.011882575678318635,0.02018228996594547,0.13761137421679737,0.03685764826579171,0.0704875000719275,0.03645317276160856,0.13626873773921522,0.10280562607351147,0.05724199704218456,0.09168361456811702,0.07970951977506036,0.06975405567504309,0.029076027833634267,0.12627958319137433,0.13606982720244348,0.01819444793209227,0.11230531760543967,0.12188829084806735,0.07778118122667645,0.0410215627036792,0.0977308116809511,0.025777910636667827,0.1274811662569575,0.012970794381099417,0.01796125822806965,0.09996172943820936,0.0,0.04555386996412081,0.1039110021276967,0.030881935018276824,0.011045732784863186,0.07185392045850389,0.05584682810976505,0.07908127010606664,0.08625741933151637,0.03681453800633749,0.18629481324739305,0.03635518319712815,0.05061119864418617,0.021494508382460253,0.1261013256064951,0.18103344343290603,0.031337931739538034,0.09151305441533368,0.12042930984422758,0.014810591409504269,0.16318922187865542,0.029753887929533544,0.11337704374890172,0.06706886363959243,0.027012447197949364,0.1184728559607009,0.011307266661254199,0.501133154232246,0.1080341343614837,0.15054811304574778,0.061381595442176175,0.18629481324739305
Judaism,0.1332003323393751,0.21092447550823734,0.08155267298621789,0.0070569786739739905,0.022778720818439444,0.022829860450144596,0.04603213287662806,0.06824607860497933,0.08983032764378307,0.0818170031558489,0.16012230112531592,0.038643160005089196,0.13330889344987276,0.12944505706255133,0.10801440700953753,0.12521067328907676,0.013795815088969028,0.1846725768642171,0.16824896361266042,0.04272704698542087,0.1512252902826973,0.15459482062215185,0.057881676160396967,0.01624508017606941,0.1520924910259888,0.010044299315349217,0.1811424014543774,0.03230242309335338,0.017006623877280146,0.03836118208034432,0.04555386996412081,0.0,0.15512479074940744,0.02232548187232532,0.03761694993825957,0.1302526427586229,0.1551847325932013,0.10347092181709276,0.10838787011557753,0.052762316621854016,0.08155267298621789,0.007470281241773964,0.004661813100394881,0.019029363386938343,0.1533235729124762,0.301497492212098,0.012832673007626923,0.10974134480144075,0.14873213799688867,0.033415042889178855,0.0641179911315375,0.02655650451601231,0.1447725037907525,0.12364209514473912,0.07007151694520036,0.14895542949970403,0.05908956642000502,0.5088120702609765,0.11418713248781898,0.25063405599787064,0.08049089653557918,0.08155267298621789
Maronite Church,0.02264472007212176,0.15769234033971088,0.2924570994746433,0.18427494061304853,0.09694477322906869,0.0892925581385328,0.23814013768528083,0.06896703454777296,0.029777858468794646,0.10873430012857287,0.06353885740553812,0.21196494132210372,0.14342460509382896,0.015308819100383614,0.021947185306013126,0.0772247125510813,0.12793555067871906,0.029045161480376194,0.04705040482863996,0.11446650322918162,0.022250746888428014,0.04566082332956334,0.2589589735405807,0.18781390328136557,0.006210506872767804,0.14041078725414557,0.3103283192527965,0.10592890777973137,0.09912245372066215,0.2620871398911802,0.1039110021276967,0.15512479074940744,0.0,0.13059949860837194,0.09742130767864486,0.06401162906465908,0.09161853289900461,0.026988923042879975,0.03602104913181552,0.05498046822641495,0.2924570994746433,0.16367738506666732,0.18044111303735066,0.13622679814001584,0.047456670267290786,0.2827802562969159,0.14429177356605222,0.03771770498925223,0.03608903595957871,0.13276302192752337,0.2811266090481674,0.09124958810587447,0.021818615726218724,0.09520195315831557,0.08361281093184784,0.048954054173212753,0.11489392071902271,0.33349201588509647,0.31012286259857413,0.18584072372757335,0.04876274869366612,0.2924570994746433
Methodist,0.10585772696707947,0.14894419192881772,0.14469651734903274,0.025290593637555262,0.013506491462810697,0.022603634235977638,0.10504431912193472,0.03869434498260385,0.07262038783703857,0.0347716221559801,0.1160257888086554,0.07943074033828439,0.08224519582465481,0.10209105081418766,0.08321057564943145,0.0771561594320111,0.015372585491128332,0.16691236469319204,0.12673886552103467,0.01848334045278253,0.1174568094683997,0.1304863131702235,0.072712156745087,0.01636737906183263,0.12466601061244897,0.011193397836714419,0.16025535261803825,0.029056811644926645,0.024500602833685214,0.0798616455648714,0.030881935018276824,0.02232548187232532,0.13059949860837194,0.0,0.014501810885468732,0.07781956418792324,0.10846781130406304,0.08087681077590719,0.0802539277777863,0.03482072841698367,0.14469651734903274,0.03018790343136948,0.021366541466247713,0.015773437226339792,0.12112355849760831,0.23035190939569397,0.027401725407364352,0.08396203459301084,0.11374059202488429,0.0322434326692013,0.1260601936159582,0.022115588992125814,0.11699407658213051,0.06907056727246842,0.047997001466020206,0.10759645747202688,0.04205095815844196,0.5043976275617642,0.12115725383288134,0.1793892613667143,0.059041545868726064,0.14469651734903274
Mormons,0.06839698726140335,0.10211870292303253,0.17671582925146767,0.0434598405432128,0.006270340287849935,0.01716216731876102,0.1337246371386011,0.023318539667077476,0.05868407198825051,0.019539351764406843,0.10732358219803319,0.09785385478360165,0.04671992382678991,0.07526255688278304,0.06425988122655658,0.048386033166835984,0.01937966084828061,0.13214614593752236,0.10528009905416547,0.007696680680698598,0.0877690605978026,0.10394470068397878,0.07719399429237744,0.030549802950128224,0.0923866047669134,0.017653507199349095,0.1291790596597021,0.011831653049283583,0.02099983231014788,0.09765507066024404,0.011045732784863186,0.03761694993825957,0.09742130767864486,0.014501810885468732,0.0,0.047146077593621584,0.057012082512342244,0.05886857978566274,0.066621352994345,0.022420199320708063,0.17671582925146767,0.037644923365849896,0.04040285352635941,0.014272457474444958,0.10013024308858358,0.1743542964539233,0.029477957559438484,0.06881936339640275,0.08999895679559329,0.015141835838431815,0.1562390231053758,0.01953054776852999,0.09250084513760166,0.04532114191371362,0.032209111734710014,0.09169374572314083,0.018226417805739935,0.5013031370708322,0.10878879402254547,0.13604312542080463,0.048161871859044525,0.17671582925146767
Netherlands Reformed Churches,0.041418747720786,0.09567977331535064,0.31260140714296325,0.14165644895189045,0.061573447247599465,0.08077016185069735,0.2618807633728218,0.025625572366842014,0.06167423235599501,0.036102035098003325,0.05970290085531985,0.2059303050673611,0.04871839616261301,0.04938348165353649,0.04359469121441965,0.00629585590175933,0.09364211295672524,0.11015229192327668,0.04556538893352235,0.05139385370701128,0.044192569113373915,0.07099005979877061,0.19134517075173027,0.12846814304444668,0.05760978130063093,0.09983956024037322,0.19269807566908756,0.0700948808404111,0.09514678022292367,0.2291163209035244,0.07185392045850389,0.1302526427586229,0.06401162906465908,0.07781956418792324,0.047146077593621584,0.0,0.03874787238876703,0.03318937799626279,0.04906454993926094,0.031586051848315914,0.31260140714296325,0.14203844644134625,0.14240030331462464,0.09109580521082485,0.04320233648451104,0.1704698333870297,0.11506548309252052,0.049896762299069065,0.03794595527642601,0.08182153876377193,0.29132400328673475,0.06705362106752082,0.05005089838474185,0.01867426503106869,0.06121507323042566,0.05140604966576425,0.0722657492393986,0.49970939373910966,0.2089404254062628,0.11102523436825197,0.053345532142566356,0.31260140714296325
Orthodox,0.05515919329914291,0.0416318719714486,0.34926904756073696,0.166952409697558,0.07396056240519162,0.10195869533346213,0.2959193251574735,0.060982521781684146,0.1084336246726912,0.040818787832242846,0.143763059100668,0.23645830595214054,0.025320952205270888,0.09658835315665158,0.0925460736709761,0.046670675188103826,0.11950785468826709,0.11057521977080485,0.1296185177469973,0.06009949754533534,0.10659227041501151,0.11276102640142736,0.17438056194614682,0.1399985674307956,0.08761690344690747,0.11466152439835181,0.13394707213862356,0.06591346338116803,0.10867466514143216,0.23904126053613117,0.05584682810976505,0.1551847325932013,0.09161853289900461,0.10846781130406304,0.057012082512342244,0.03874787238876703,0.0,0.09052430839177038,0.11225933839459494,0.07187687633158375,0.34926904756073696,0.15221199307184952,0.1650196848817207,0.0975456951599994,0.1220478326445441,0.09961659242333225,0.13260258842404385,0.1120390902666291,0.11376610621718075,0.07968414604026822,0.32433291390538127,0.09991424968997321,0.10929197253229782,0.04316770824350868,0.05094888282812848,0.12711498274629826,0.045989812977078694,0.49808885664086283,0.16455397329075586,0.07599739656264638,0.10483842603512443,0.34926904756073696
Orthodox Church of Greece,0.03034154935992352,0.1608804363003977,0.23929646808167693,0.12248788350323352,0.05770469459820404,0.054773978577768535,0.19066579494233835,0.030680087013322702,0.019452077425685332,0.07354140335111924,0.031035225376956816,0.1533368337600094,0.11196163536011167,0.010573403043990924,0.00950193474555742,0.03656857400798509,0.0758812813255228,0.07075897927154794,0.021899391821003217,0.0662929082519726,0.014940235373217195,0.03650827958865622,0.19900976827243663,0.12939923237202958,0.023180393078732736,0.09191679257659273,0.25095966203648373,0.07521865980661545,0.06805053878623195,0.20026514401687423,0.07908127010606664,0.10347092181709276,0.026988923042879975,0.08087681077590719,0.05886857978566274,0.03318937799626279,0.09052430839177038,0.0,0.01090318590465883,0.018785991974185585,0.23929646808167693,0.11685751794302017,0.12346809276982078,0.08869832785922145,0.018973224005614707,0.26628567796157093,0.09167635484776626,0.011917768838975164,0.012307360510511465,0.0863188271263559,0.22259211642869503,0.04204901268336836,0.02174820318349585,0.05359892158632614,0.07561912420457823,0.020717208214111136,0.09127818126781329,0.4984227594510749,0.24725870726440227,0.18559732739032067,0.015216879600672207,0.23929646808167693
Orthodox Church of Ukraine,0.05138860879922497,0.17935831640753772,0.23283633841886264,0.12365131710828288,0.06343273528736455,0.0577860461246066,0.18358057880908893,0.03581408720631475,0.009397564367608323,0.08073968567391897,0.01617377407947212,0.1575864466761981,0.12482097101445276,0.013231492894138322,0.013485990899302212,0.05009362127135958,0.07745899304079522,0.08505969983414736,0.016038371089569407,0.06917558350437665,0.014537216830170625,0.04357713590749685,0.2055779328083713,0.1299872952218508,0.02999197895457169,0.09298355058195158,0.2632755368434758,0.0864719627054541,0.07331424906253516,0.20524892396885833,0.08625741933151637,0.10838787011557753,0.03602104913181552,0.0802539277777863,0.066621352994345,0.04906454993926094,0.11225933839459494,0.01090318590465883,0.0,0.02840389944057144,0.23283633841886264,0.12005387443220117,0.12479985415775258,0.09433826107935116,0.02724507500495856,0.28537983761791547,0.09495155508765711,0.0038782417071446056,0.012822072540884487,0.0927697869902304,0.2223540707593484,0.04453418918855188,0.014745821425065439,0.06146521034253855,0.08852150390182197,0.00794696175357871,0.10501310983126018,0.3367316622636531,0.2592326661122848,0.21400121837452582,0.014234776770309146,0.23283633841886264
Other Christian,0.037767974656912916,0.14160588103570151,0.19170550084154492,0.06390133009139484,0.01859485288947833,0.021318030472362925,0.14498227234161667,0.007006736247026764,0.027618184966814233,0.044711867069909456,0.05535901918367675,0.10783602784702971,0.07815411716929256,0.03724650065752557,0.025446503136278904,0.030003726328421226,0.03320387763821111,0.08570735174865074,0.05245487899111791,0.028930860327173766,0.04427797843949773,0.05797778916933163,0.13161004191474518,0.06956322172741086,0.047761237414816006,0.04290085476430239,0.19825367592236362,0.030696825733944954,0.030482021932112243,0.13342343675958393,0.03681453800633749,0.052762316621854016,0.05498046822641495,0.03482072841698367,0.022420199320708063,0.031586051848315914,0.07187687633158375,0.018785991974185585,0.02840389944057144,0.0,0.19170550084154492,0.06333134982872332,0.06581257417674065,0.04336080298711097,0.04372594136732738,0.23503552474914857,0.04496066099395752,0.031197763113424388,0.04133160925396178,0.041426743741526856,0.17159711761907528,0.016260224141052288,0.05018777428656482,0.04171923831577992,0.03739990918161348,0.042687087375960296,0.05176091664819362,0.49848931945984876,0.17617118861220096,0.1713039309557113,0.020558981238630054,0.19170550084154492
Other syncretists,0.29544317714805907,0.40947924814632536,0.0,0.08220877980542383,0.14855944585916794,0.13024008202837398,0.022435897435897356,0.22177408249147612,0.20514105065904298,0.2476352046745913,0.3058558697760543,0.0552719147333006,0.31435296264628976,0.2591343796564815,0.24141029060824606,0.3084513474777872,0.11672960625696009,0.3351783513230698,0.31156262527250655,0.18447503141487995,0.28659053194113454,0.2984934516496757,0.11004224862557331,0.11005429928764215,0.289586935961363,0.1111916558679548,0.3213124505984423,0.1638325058424829,0.12182346764851808,0.04864832712613354,0.18629481324739305,0.08155267298621789,0.2924570994746433,0.14469651734903274,0.17671582925146767,0.31260140714296325,0.34926904756073696,0.23929646808167693,0.23283633841886264,0.19170550084154492,0.0,0.08530427898928572,0.07628577541534072,0.13270465719737098,0.295808724037054,0.5139149320090831,0.10292754188396445,0.236287872719564,0.2865923628547489,0.1582737364591478,0.010101010101008969,0.144265421010028,0.2627238981495559,0.307297134852575,0.23224729120796347,0.2882142293131192,0.21112197939432686,0.6666666666666666,0.1907930703068542,0.4575555311738743,0.2092044330918089,0.0
Pentecostal and Charismatic,0.1391042988338903,0.20518668103395932,0.08530427898928572,0.012615044692617525,0.0233768486958984,0.02097649338288062,0.04795522147127945,0.07613387109605872,0.09712217330025376,0.08638480475391323,0.1781402104712365,0.04253302072956463,0.13355240287858586,0.13795110111883438,0.11921531104745826,0.13687735003436444,0.015455342574317093,0.19554369896538637,0.18553814393046852,0.04429734705483085,0.16331863875407343,0.17130967066580097,0.050762042665143746,0.01770383661397376,0.1617170823482308,0.009763775075328798,0.17049648788013752,0.029227250880019928,0.014692479640163037,0.03205858664158052,0.03635518319712815,0.007470281241773964,0.16367738506666732,0.03018790343136948,0.037644923365849896,0.14203844644134625,0.15221199307184952,0.11685751794302017,0.12005387443220117,0.06333134982872332,0.08530427898928572,0.0,0.008558556756173431,0.018470629506864067,0.1763571545915875,0.29333574475208274,0.010136659856494668,0.12243363709911319,0.16653277411764597,0.02603061153114153,0.06529426524721804,0.032173546595014625,0.15898567364569327,0.13464143883208682,0.07486250114056037,0.16360164545366873,0.05145657913911006,0.5114663479363459,0.10544196935167827,0.25657755975418667,0.08833441527989126,0.08530427898928572
Presbyterianism,0.15297352884300555,0.21619987943017893,0.07628577541534072,0.0024401411126056837,0.026828938677033138,0.027958907426029318,0.04518381091518139,0.07904286208630269,0.10683565523362003,0.08505606784080914,0.17701028073336378,0.04435378060192186,0.13431061355960222,0.1489880185434867,0.12767532940281293,0.1375849610993922,0.017327034943767902,0.21369387818353017,0.18750046805625975,0.04600006028094583,0.17125101864765888,0.17804509131793692,0.052890531354940706,0.011487546691825978,0.17583065538161394,0.010847091892754521,0.17775132767012183,0.038506439766677066,0.024919183911297303,0.031707251218619496,0.05061119864418617,0.004661813100394881,0.18044111303735066,0.021366541466247713,0.04040285352635941,0.14240030331462464,0.1650196848817207,0.12346809276982078,0.12479985415775258,0.06581257417674065,0.07628577541534072,0.008558556756173431,0.0,0.021276195659178248,0.1754441147850833,0.2994347775580788,0.016955415233095416,0.12741956183201833,0.16817712644193758,0.03734637124194789,0.058820617313741975,0.03467174079093046,0.16481837843088118,0.1328259172214275,0.08334333074386628,0.16559278180177708,0.06729948659110015,0.5137763594654425,0.10886150918521927,0.2579157199431657,0.09668560974025163,0.07628577541534072
