,Adventist movement (Sunday observing),African traditional religions Ethnic,Ahl-i Hadith,Anglican,Armenian Apostolic Church,Baptist,Brotherhood of the Cross and Star,Buddhist,Byzantine Rite,Catholic,Chinese traditional religion,Church of Sweden,Confucianists,Cypriot Orthodox Church,Druze,Dutch Reformed Church,Eastern Orthodox,Ethiopian Orthodox Tewahedo Church,Ethnic religions excluding some in separate,Evangelical,Evangelical Church of the Augsburg Confession in,Evangelical Lutheran Church of Brazil,Evangelicalism,Free Church,Greek Byzantine Catholic Church,Hindu,Hoahaoism,Iglesia ni Cristo (Church of Christ),Islam,Jainism,Jehovah's Witnesses,Judaism,Maronite Church,Methodist,Mormons,Netherlands Reformed Churches,Orthodox,Orthodox Church of Greece,Orthodox Church of Ukraine,Other Christian,Other syncretists,Pentecostal and Charismatic,Presbyterianism,Protestant,Protestant Churches without free churches,Reformed Church in Romania,Roman Catholic; Latin Church;,Russian Orthodox Church,Serbian Orthodox Church,Seventh-day Adventist Church,Shia,Sikhism,Slovak Greek Catholic Church,Spiritism,Sunni,Taoism (Han Chinese),The African Church,United Evangelical Church in Nigeria,Vietnam Ancestral worshipping / Tradition,Vodou,Yiguandao,Zion Christian Church
Chinese traditional religion,0.024693174767395458,0.019594179666959553,0.05950462984677711,0.1647459708408972,0.02232493725870006,0.07671712602688527,0.13408570504500208,0.02630553672159508,0.020088850707743224,0.03500383568708042,0.0,0.07400778883881952,0.012944083634195663,0.012689349202576614,0.010685193822818555,0.011721547448120193,0.049985090412938735,0.03120570510753558,0.007826934834398048,0.0558870310676462,0.006881268278323881,0.03066516302861046,0.0934547627257221,0.06974017550392926,0.016128635493907383,0.10780687383426284,0.09086328029043934,0.07551981893254842,0.04605941796856883,0.12216733525050308,0.0624032813282898,0.04529724799126848,0.022185892929124824,0.04154678717183027,0.07139745725534952,0.016475119872275932,0.016194994786046087,0.017863088817559658,0.012162762902432029,0.021676628649970962,0.11077014097118373,0.09346986369795914,0.09073326531965695,0.061236399446139414,0.008629006069992248,0.013209310829657683,0.10119253473391802,0.010342622142086904,0.006114359217912981,0.0880149180609007,0.11223369877819558,0.0674880748712603,0.017357744852390965,0.03555368788984173,0.022273620696382952,0.012304148644142292,0.07250951664712717,0.10103123347107437,0.07748911566604094,0.019686286690479896,0.03166816922914489,0.14734258286469565
Church of Sweden,0.08658903278650193,0.0823823129048869,0.03960886828281831,0.1031364101330543,0.041907474236165476,0.05532433792943262,0.09043414676030562,0.03955121037288099,0.07995039972833759,0.04938502156071475,0.07400778883881952,0.0,0.060023786244493824,0.07791354079372628,0.061274558821594646,0.06964214977961486,0.02819765497720784,0.09693864125871722,0.06557164204771583,0.033798984245126215,0.06657381495729253,0.09505769903337544,0.024212818853174424,0.0335739994933688,0.07614801649765944,0.06216066931827262,0.038293591386207616,0.05897385027957327,0.03498865254687214,0.03313317859851177,0.03631909048244512,0.04054303539511495,0.08561165608592307,0.020527771849515982,0.06180010123800965,0.07740651378674819,0.08047256520253936,0.06890799362604846,0.08088827840779116,0.049670927591050566,0.056807780969670284,0.046292329576877386,0.039066313426036364,0.02444884215693561,0.06949283073657256,0.0759405929029118,0.044873119031449346,0.0705702113997109,0.07212023285141742,0.04624247831648778,0.04069937496923271,0.04710779723341307,0.08577100559483608,0.04843543385002092,0.05411282119100812,0.056976395317841357,0.0551736977279905,0.24932033377826196,0.024617226215415615,0.08678508540677063,0.037557645360676115,0.0909567557178551
Confucianists,0.007757459506920829,0.00704276202469069,0.03408835891132393,0.1498726510180012,0.010421081436813338,0.0531392378830486,0.10599857740800175,0.018141232217396615,0.007022741947727358,0.018186472456451025,0.012944083634195663,0.060023786244493824,0.0,0.005564812789215315,0.009488399880513795,0.004700335299704377,0.037421499876931295,0.012481631568640076,0.009424701101312325,0.03426365676146416,0.0037503217503217536,0.012434559572748664,0.07576682459199055,0.04716223563705012,0.003991211348417437,0.08847297411022359,0.0774190401494197,0.05047636029416698,0.0275995235322,0.09794567332237085,0.03942161137987681,0.028744927064791332,0.00956774376417233,0.028969187809616985,0.04772077666649566,0.004725168756027,0.005143889801788754,0.007807267826235328,0.012621646279952914,0.008226374400586685,0.08636959116416651,0.06613028010587133,0.0774280593396073,0.04063108724426688,0.008525880986188178,0.003724307957721245,0.08290450707439995,0.006998397383776683,0.008948541275952251,0.06503156426305776,0.0916976802805866,0.05145445862500282,0.007567518201319319,0.018135464965475433,0.006810804806594811,0.015751710457327064,0.04899735745953151,0.09985462078430134,0.06216152108267561,0.010524501701476199,0.02679277066434685,0.12100056403334955
Cypriot Orthodox Church,0.00931920071532695,0.005296511632073466,0.0494887307348724,0.16347102356880297,0.01683191631337545,0.06436290462384195,0.1268786689811949,0.022520057052742327,0.004183625788668268,0.022789267264568737,0.012689349202576614,0.07791354079372628,0.005564812789215315,0.0,0.013640137685303288,0.007528237976124549,0.04375787301842473,0.015467967690913756,0.008531367869570244,0.04676357226768352,0.0028553280598495427,0.01757657069117461,0.08965187558654211,0.0589422171494712,0.0069852318925969934,0.09968908318349647,0.08742371642328552,0.06528720611225368,0.03948605913257511,0.11508103079987198,0.053594238330116076,0.04133646745527923,0.006605955852554047,0.0428704358412175,0.06010607117219454,0.004615386558868122,0.00690673255837519,0.003933818877664211,0.005556397102797167,0.01604911666133727,0.10271346359339448,0.08252993003068512,0.09222824479097705,0.054346175436770096,0.006264042749801415,0.002451077111724206,0.09479183987620733,0.0027787030847806946,0.005969523880172606,0.07918710280955672,0.10725998171480748,0.06165754875367772,0.004573923805673416,0.024460951955737737,0.014587519347716604,0.01529480723157608,0.06114108996401955,0.1004424561832061,0.07836999200937496,0.011003944079291225,0.03312162627041032,0.13765978662319275
Druze,0.023481209464997294,0.020419533467466687,0.045508370744867535,0.15010173299576057,0.016275992912624042,0.06991878464746427,0.12423675148971562,0.024059854178337534,0.020802148082857918,0.029546430594409916,0.010685193822818555,0.061274558821594646,0.009488399880513795,0.013640137685303288,0.0,0.009062289856149043,0.04396474571018909,0.032095275967037616,0.014343588719966521,0.047406667664838184,0.006152010808635394,0.03050349855142189,0.08233253049515368,0.06095525856777497,0.012256856138893584,0.10130205526385536,0.08650523388481937,0.07064741250196864,0.03978235640608631,0.11073446720368954,0.054654626017951236,0.0325475073973332,0.02223252248267728,0.03160082842256575,0.06595613662924635,0.014105632030660176,0.017300435988902112,0.017545465094364558,0.01728189142080994,0.01871412451130432,0.09723618767586176,0.08373179631630731,0.07776369210324222,0.053057005566260064,0.00524618918231242,0.01445078817132576,0.09287474467065295,0.010504579530871482,0.0083743209091072,0.07937652894122182,0.09904266173004332,0.06277450017609491,0.019049288011552215,0.032294971239334315,0.017665160389999785,0.019594703980085348,0.06565505508373884,0.10099556020942409,0.06265820071537595,0.021292787722541225,0.03296953474829791,0.13602784757930847
Dutch Reformed Church,0.008041685813443812,0.008928467493161068,0.0490510308828072,0.1596782078807076,0.016581066915013355,0.06068017626454124,0.12340470213485762,0.023406864479881617,0.011244951570182467,0.02394330999792358,0.011721547448120193,0.06964214977961486,0.004700335299704377,0.007528237976124549,0.009062289856149043,0.0,0.04666891929825902,0.014970920990338482,0.011059944623087698,0.04434437247480218,0.003681367956697261,0.015547886570358493,0.08819832567134582,0.05719717091684009,0.0027435376356940017,0.09977124455681906,0.08977997311047328,0.06213954228821753,0.036808320848191044,0.11297942648407462,0.0492929455327023,0.037419326408282175,0.010573536134933788,0.03531436204939113,0.055870820111194305,0.004596168528840821,0.005033782187573841,0.010875004676472766,0.013364958145869516,0.015156636314735577,0.10140003307086518,0.08010803565993384,0.08488674835873854,0.05244669837857947,0.008340524080575135,0.004171891648619646,0.09375292424639393,0.008596131396514722,0.009269335909883596,0.07590505454212457,0.10496473010735903,0.06299250087311646,0.008070443368844389,0.023118704673324133,0.01152590661781044,0.019334391566067678,0.057701574289572066,0.09999163856615144,0.0726511062018197,0.01231492344931755,0.03310280706562694,0.13494305222378752
Eastern Orthodox,0.05615694537138216,0.05097391010228469,0.048861628000459754,0.08565840872140838,0.02312110216170446,0.029597917635066816,0.09313246629146425,0.01784396418755924,0.045346572901758676,0.021707687461415295,0.049985090412938735,0.02819765497720784,0.037421499876931295,0.04375787301842473,0.04396474571018909,0.04666891929825902,0.0,0.06462392764451359,0.03673093317311121,0.0225822421973778,0.04061788723286765,0.06503889878413158,0.04852643183777684,0.013324205807534087,0.050381829738607345,0.032433439409307055,0.04437092811063566,0.03688715524477122,0.018431961920399875,0.04673215483940447,0.02219879933027692,0.01731502735999859,0.05222802940103921,0.020618189620404917,0.044949809561166384,0.0492910986299457,0.051330493263802124,0.03532973186828005,0.04423579527285607,0.029309887099571674,0.06898418446531769,0.03779874972876993,0.03159190588500695,0.014692128120452832,0.042101219774549024,0.04650101326620705,0.024083942872792585,0.03906817860003803,0.0427853354950997,0.04011471666700161,0.05875063278103332,0.03490484521897815,0.07475244952709344,0.030212075199804966,0.03212009005580631,0.027873818994638182,0.04064096037263358,0.44549596712534634,0.04185213904348549,0.05720522428204886,0.02703473985029007,0.10165892069742107
Ethiopian Orthodox Tewahedo Church,0.003726664043563167,0.008848823856566147,0.05728967847385376,0.17965840334323224,0.03144284785539535,0.0595867374199472,0.1254433596205748,0.035330873317250794,0.010870422165074256,0.02771375027281838,0.03120570510753558,0.09693864125871722,0.012481631568640076,0.015467967690913756,0.032095275967037616,0.014970920990338482,0.06462392764451359,0.0,0.023098557896119875,0.04725105144148149,0.017725769001375385,0.004721541675422445,0.1085620963770563,0.062291734791489195,0.009022984416138916,0.10610841501620935,0.11305077961310732,0.05490860881976432,0.04465148418444381,0.12272185436273789,0.0495601930317569,0.05297420223076156,0.008874835433515154,0.054669527164713363,0.050909346528140775,0.0071694676750354,0.006493533197623025,0.018613811149200347,0.029622420041548414,0.02106526572489756,0.11076557533728386,0.07848610194299385,0.10608341713536373,0.05924985084352176,0.028849746451215623,0.009439850577648233,0.1083813240436073,0.023430806328865177,0.02844744455159113,0.08020529649498694,0.1204015009091556,0.07167377963486535,0.009358693567473746,0.021378305897816603,0.017570450119052988,0.03472160064339709,0.05659005944044617,0.099658128336169,0.0973395394830355,0.011894775034568372,0.047206761153576395,0.14212936890781502
Ethnic religions excluding some in separate,0.017870689721953714,0.01556674775341616,0.05013166594776382,0.15172640268797594,0.011004627023990044,0.06273805734112611,0.10859200699583567,0.021504833378027447,0.014116232517986568,0.020505103406116925,0.007826934834398048,0.06557164204771583,0.009424701101312325,0.008531367869570244,0.014343588719966521,0.011059944623087698,0.03673093317311121,0.023098557896119875,0.0,0.04355706503135837,0.007200223490444807,0.0221222003947151,0.08872490280649561,0.0503115025833078,0.011853875344518946,0.08982009972998503,0.08554614837762485,0.05394840125584919,0.032944993318597404,0.10073735882281099,0.044797227848516814,0.037419005484029697,0.01765563665046277,0.03934060421397158,0.06246004923211259,0.013513546921876993,0.011322365143271094,0.007244627876243468,0.008236469408469019,0.01890920347367556,0.08841236370244442,0.07078410765006779,0.08195397190950945,0.04474516916024869,0.009041103462822903,0.010151720956053592,0.08663033315229479,0.007451625897965166,0.006280828856124504,0.07539260704278312,0.10544966536010178,0.06213906264248433,0.018102403402020056,0.02729884347341761,0.01599325931800167,0.013099480946815418,0.06445531770464119,0.14915745924863574,0.07550124256470284,0.018669971625054724,0.031836188761945085,0.12353177260746546
Evangelical,0.04417279106686073,0.04613685458936188,0.04563129750530549,0.103449021679388,0.03364415322923223,0.012342797976138645,0.10671219613344614,0.010659113785561346,0.04393650136262399,0.02520596764157903,0.0558870310676462,0.033798984245126215,0.03426365676146416,0.04676357226768352,0.047406667664838184,0.04434437247480218,0.0225822421973778,0.04725105144148149,0.04355706503135837,0.0,0.043127082864886326,0.047137146827028284,0.031834046649106065,0.02327002733488028,0.04338651526137891,0.04438461149830926,0.03387010676238758,0.023584088349939317,0.008619431281309965,0.04500892037392991,0.00624186080935787,0.030074989511844584,0.047713471824714984,0.00991395924782797,0.00927448296743026,0.04299123755115074,0.043261113685224596,0.03933425889951607,0.05464291430510339,0.021906346998758104,0.08804183466042938,0.04020470978119241,0.03923037150368897,0.007343015788695814,0.04969472503444863,0.04403091784676359,0.03579597784489696,0.046289712682031726,0.0514259116136732,0.009948800896441252,0.03285561818395274,0.011883709641693566,0.056329518464210124,0.01119519515431966,0.024226186838709883,0.029578688431461813,0.009462057994593757,0.24807974880854172,0.03466701167317908,0.05116056188542818,0.014419169702765761,0.12289117148869151
Evangelical Church of the Augsburg Confession in,0.010886986960539713,0.006618798464292032,0.043664529802753975,0.15579953704155805,0.013396236299161807,0.06135569362383151,0.12065961124912103,0.018982793929505186,0.006942789528898008,0.021550926401689468,0.006881268278323881,0.06657381495729253,0.0037503217503217536,0.0028553280598495427,0.006152010808635394,0.003681367956697261,0.04061788723286765,0.017725769001375385,0.007200223490444807,0.043127082864886326,0.0,0.01941257015300619,0.08235984462767588,0.05529625875414148,0.0059352721134365545,0.0963371777872398,0.08254234628706424,0.06327702762876639,0.03587024572924992,0.10839852367249134,0.049912794676887765,0.034714334911308896,0.008339031978958697,0.03450749003978622,0.05779456455998162,0.0047061909961343285,0.007751377131888419,0.006955018174547345,0.007251772387910335,0.013007811778030374,0.09612642559569332,0.07780999567842634,0.08313060314009903,0.04988535704738932,0.002766326735069327,0.003446127042390547,0.08936000779394818,0.002526734424142468,0.0036186566044900956,0.07445701922930298,0.10018365105506008,0.057720055469667186,0.005892047773030837,0.02326129650869941,0.013110454225236512,0.012968476198545662,0.05766203917115901,0.10040641014349332,0.06858617208234216,0.011928659358958848,0.02884738855303793,0.1311182782272337
Evangelical Lutheran Church of Brazil,0.006900945626319476,0.014170762217547572,0.057956018147367595,0.1780520257497463,0.030201849127182285,0.06525494176323196,0.11754997938115277,0.03585213855024563,0.018337156409720362,0.03095409684299919,0.03066516302861046,0.09505769903337544,0.012434559572748664,0.01757657069117461,0.03050349855142189,0.015547886570358493,0.06503889878413158,0.004721541675422445,0.0221222003947151,0.047137146827028284,0.01941257015300619,0.0,0.1077421279371926,0.06472452714264995,0.009361478142830722,0.10568818978999481,0.11124803553776216,0.049251338028834385,0.04284547322172205,0.12052113859410123,0.047695396625286386,0.05334758075835929,0.017623117190605032,0.05288613786798908,0.05298176771875289,0.010975463577762436,0.004894976728938519,0.01956887504865669,0.02971603781993847,0.019791427867313135,0.10935207097254004,0.07921554798435679,0.10409967765335545,0.057657134439314195,0.027916093810885844,0.010560449845055778,0.10980124988475473,0.02414318910878669,0.028462962608018495,0.08071125076974209,0.1199919410780593,0.06927897648679113,0.015500635520245176,0.023882308516722954,0.01587236437801452,0.03474605252895158,0.061860025422044954,0.09890532080822402,0.09702905282403472,0.010996819541100936,0.04563350648341994,0.1441810113815401
